mmdd,radarAccum,p10,p90
1007,18.29542622784695,15.1433981771365,20.641974484141624
1008,17.58586994597142,14.38663399432137,18.752415890346654
1009,10.475245452320268,8.794276576516765,11.294461477210348
1010,5.771406786517044,4.866157383463016,6.534854565840159
1011,0.7854758322530637,0.6458992171585698,0.8901307617762442
1012,6.002241372367856,5.164315492040535,6.602340091841434
1013,9.002147198728519,7.6210832348918505,10.310282219775535
1014,11.72729951864857,9.81824812353446,13.508161300328345
1015,11.189713588800288,8.478760486071423,11.982602008406543
1016,6.782830562680469,5.606121157094832,7.395891967028202
1017,0.1421798555015455,0.11515509778558643,0.16396225993557156
1018,0.07533365858174829,0.06178452928123568,0.08346732553757008
1019,1.2928114977813506e-07,6.963322514469607e-08,1.9226166569644725e-07
1020,2.7162626460854034,2.0866112970974076,2.9289181305149192
1021,6.411242967058591,5.013611956793631,6.485477508090909
1022,1.4065634514206882,1.1739742349825308,1.6094578458926716
1023,1.2942104353865431,1.0164964699240193,1.3445342444932245
1024,0.39728701576483094,0.339253991013339,0.45028393715670917
1025,3.890342600706653e-05,2.7973453559686816e-05,4.2542654857304566e-05
1026,0.0,0.0,0.0
1027,3.0353390475726916,2.5607600947446323,3.470539974168345
1028,30.031418506259342,25.528549009356794,33.579562663477475
1029,25.094545449346956,21.778638643261516,28.184673005410556
1030,1.296641199164432,1.0595920210643905,1.4169869746950579
1031,0.1433543112191689,0.10450337089177658,0.14396318479434503
1101,11.95264758054753,9.707443237779975,12.788500369608219
1102,2.951358314283159,1.8947141221745727,2.6463658604633657
1103,0.20034036756006293,0.1546331883262542,0.20832467246985265
1104,8.038129928760376e-05,6.406216710434552e-05,9.111009308204308e-05
1105,0.005022107134119815,0.002401401924982535,0.00752339860743399
1106,0.23975383241409073,0.19541313798907117,0.27755887264611023
1107,1.7256701419717653,1.4583654673490705,1.9736746524646254
1108,0.00047095397224944006,0.0003475197323232316,0.000514129055581276
1109,10.596520935058592,9.139490748360778,12.183778199427104
1110,0.4263607830518765,0.3419270308216395,0.47881638391099113
1111,1.9413535257636034,0.4890970419704617,0.7410764470114244
1112,22.210720096147362,17.48138597967245,23.33814803146412
1113,2.7309085552425834,2.050908660303527,2.9052295590861337
1114,0.027469268881806463,0.022344485591570623,0.03229715118932793
1115,1.2766017516821453,1.0770711695910096,1.4703513400276012
1116,0.024401756919297496,0.018154746846235487,0.026738622030626484
1117,1.1422820924055228e-08,5.028039070083668e-09,1.3961384978358125e-08
1118,183.09141338494922,9.920192446021135,13.455429761499657
1119,0.10800065773786621,0.09179143354122857,0.12712328967811426
1120,1.0201735526520046,0.8659312587914174,1.160658977733124
1121,6.847591457464346e-08,2.8785757389475066e-08,7.909235860594641e-08
1122,5.708995717932366e-06,4.195197763566662e-06,6.644746486779601e-06
1123,7.794100480421028e-06,5.387075987734095e-06,8.688149676473405e-06
1124,0.0,0.0,0.0
1125,6.934533622082811e-05,5.3442812528874594e-05,7.90320589285531e-05
1126,0.03637794587398561,0.03042496605939224,0.04199715210381783
1127,0.039141729648009445,0.027727280530846596,0.045437103417330184
1128,2.1303104042223466e-08,1.2146984377832682e-08,3.092860383445518e-08
1129,0.0,0.0,0.0
1130,0.02493419025206922,0.01940401448817806,0.026079325963460857
1201,6.711848957190732e-07,3.641449966276494e-07,8.743306516528393e-07
1202,1.7704469292136671e-06,1.1425719962178128e-06,1.972064609820216e-06
1203,2.7671301343985958e-05,2.1698846003324115e-05,3.191521006599982e-05
1204,0.44699317350603307,0.3802803035263458,0.5273795187046292
1205,1.0614269386519912,0.8510901848411027,1.12820033387402
1206,3.9885098470078195,2.7787327540713136,3.8421620941092054
1207,10.101555054427338,8.128379737185808,10.90859038012251
1208,3.3484023076094496,2.6523942171451327,3.5913962722891215
1209,0.19269158374774245,0.13979810782653385,0.1956884733540466
1210,0.23170378010639303,0.16669727015083088,0.24220460611984557
